text,value
"""

THIS FUCKING LIBTARD COWARD REVERTS ALL FACTUAL EVIDENCE THAT DISPUTE HIS COMMIE VIEW OF THE WORLD. BUT AGAIN, THE FUCKING UNEMPLOYED LIB COMMIES OF WIKI HAVE ABSOLUTE POWER AND ARE TRYING TO CREATE A LEFTIST VIEW OF THE WORLD.

FUCK YOU WIKI. 

==Blocking to gain an advantage in a content dispute is strictly prohibited. Sysops must not block editors with whom they are currently engaged in a content dispute. If in doubt, report the problem to other admins to act on. (You may be wrong!)

Caution should be exercised before blocking users who may be acting in good faith.

Blocking to enforce a Wikiholiday or departure is specifically prohibited. Sysops also should not block themselves for testing unless """"autoblock"""" is disabled, or the sysop is using a static IP, as the resulting autoblock may extend to other users.==

 ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS ==== ALL WIKI MODS A LIMPED-DICKED LIBTARD COWARD FUCKBAGS V""",4.0
You edited MY discussion page? Go fuck yourself Aitias.,4.0
fuck your mama u fucking suck mother fucker,4.0
"Fuck you 

Fuck off you stupid bitch (142.162.85.92  )",4.0
Fuck off and die you old timer,4.0
YOU GUYS ARE FUCKIN CRAZY YOU STUPID SHIT LICK YOUR OWN PIMPLY FAT UGLY BUM!!!! YOU ARE CRAZY YOU ALL GAYS AND FAGGOTS IF NOT MALE THAN LESBIAN I KNOW YOU GONNA DELETE ME OR DO YOUR STUPID BLOCK THING TO ME NOW BUT I DON'T CARE YOU ARE SINGLE AND HAVE THE WEIRDEST BOOBS OKAY I HATE YOU BITCHES!,4.0
"Reply 

YOU CAN'T FUCKIN BLOCK ME!

KISS MY ROYAL THAI ASS.

122.106.14.163",4.0
"What a faggot.  The man above says he's an adult, but is a fucking homosexual.",4.0
go fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck yourselfgo fuck,4.0
"HOLY FUCK KNOCK OFF BLOODY THE POLITICALLY CORRECT DUNG 

I can personally attack anyone who doesn't care about Wikipedia enough to get an education before editing. THE STUPID NEED NOT EDIT WIKIPEDIA.

I am a genius and have nearly infinite knowledge. Therefore, I am better. In fact, I am one of Wikipedia's most intelligent editors.  You shouldn't block me; you should be glad to have me.

You should not block me. However, you should block the idiots who don't care about grammar. If you truly care about grammar, you will agree with me. If you don't agree with me or you block me, you are an ignorant fool.

If you disallow my personal attacks on stupid Americans, Wikipedia will fall into the trap of colossal stupidity.",4.0
"I hit a jack off all day, after the rape my mother, destroy the vagina until it hurts, then when you start bleeding I start to have sex with the mother of you Americans motherfuckers

They give the anus and the vagina every day for free, I'll sing a piece of music of Brazil who have money who slips into the vagina is not you jack off 10 year old girl already has at the vagina

The Brazilian soccer team is the best in the world humbles Americans

I get a boner from hell just eat your mother, that once again put out my articles you sons of bitches

vagina of mother north americans",4.0
"Yeah? Fuck you. There are fascists all over that Euromaidan movement. Just check the ideology that guides most political parties involved in it, you fuck.
~~ User:Guto2003",4.0
"SuperMarioMan is a fuckass!
You are a stupid motherf**ker! Ravioli DOES INDEED cause diarrhea!  Look it up!!!!!  HEED MY WARNING!!!!!!!!!!!!!!!!!!!",4.0
"You are a nazi. 

Your defense of the Latin American dictatorships and their killings is awful.",4.0
"Take that! 

IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE ASS IN THE",4.0
"Just be quiet. 

Who the fuck are you to tell me what to do? I will post what I want, where I want, and if you don't like it, you can get cancer and die.",4.0
"Fuck you 

You should be ashamed of yourself. Twoofers like you are scumbags that deserve to die. You anti-scientific assholes are destroying America.",4.0
"why? 

 why did you delete my tdi couples section? huh you big, fat ugly, mother fucker that's full of bullshit?",4.0
"Suck a dick, th-bItch",4.0
Get a encyclopedia you nerds......(kanichiwa bitches),4.0
""":::fuck you animal! remember this shit yourself, who do you think you are coming here with warnings and talking about """"being a dick""""   

""",4.0
"TT Quick 

Please revert to TT Quick.net......the bands website for additional info.......also their Facebook page. By the way........are you a fucking jerk off or what........punk!",4.0
"you're a dirty faggot 

lick my hairy nut sack douche bag, i'm gonna edit the shit out of wikipedia and enjoy it so fuk you",4.0
"you fucking rude ass bitch 

I was only asking you a fucking motherfucker well fine fuck you then and don't act you don't know me asshole i'm ozzie da cooger, bitch",4.0
"how bout 

you fuck off",4.0
"Help! 

If you become an admin, I will fuckin find ya then fuckin kill ya because you are a gross, fuckin homosexual who doesn't deserve the upgrade.",4.0
"You gonna fuckin block me, big boy.  Come on.  You know the Pats will cover.  Just fuckin block me will ya.",4.0
"""
David Kellermann
DID YOU TAG MY PAGE CUNT???????????????????????????????????
BACK OFF BITCH!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
ITS A CURRENT EVENT,
MMMMMMMMMMMMMMMMMMMMMMMMMMK
MOTHER FUCKER,
PEOPLE WANNA KNOW WHEN THEY GOOGLE, THAT WIKI GOT THEIR BACK,
AND ITS ON THE NEWS
""""David Kellermann""""
ITS ON THE NEWS,
AND IF YOU GOOGLE IT AT THE MOMENT, WIKI ANT GOT THE BACK,
GET IT?
BITCH

""",4.0
"Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.

Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.

Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.
Your mum is a big fat whore.",4.0
"lick my nuts 

you richard dawkins cock smoking asshole",4.0
AND YOUR A FUCKING GAY BITCH,4.0
"Eat shit nigger 

I cant be blocked I have infinite ips",4.0
"Stop being a shithead, or I will rip off your head and piss down your esophagus, mother fucker. We Came In?",4.0
"Stop fucking doing this, you retarded kids, you're going to ruin it for everyone on the kfar.",4.0
"Fuck you 

I'll fuck you Muslim Turkish animal. 114.179.18.35",4.0
"You shut your filthy shit-eating, overflowing-with-feces mouth, you filthy, dirty anus licking hog.  Hope you fall into a ditch filled with the most obnoxious feces that is septillions of miles deep-",4.0
I hope you or your children get cancer!!!,4.0
"Fuck you and your sandbox 

Take your sandbox and stick it up your asshole.",4.0
"Alhanuty you arab fucker act like a true muslim if you want me blocked, NIGGER!!!!!!!!!!!!!!",4.0
"You motherfucker

You suck major frisco cock. lying commie bastardo!",4.0
"Suck my dikkkkk ==
Suck my dikkkkk",4.0
im a fucking cunt!  =],4.0
"Shut the fuck up faggot.. I've had fucking 100 last warnings, if you don't want me on here then fucking ban me you goddamn queer. fuckin signed",4.0
"You
You sound like a fucking loser.",4.0
SUCK MY PLUMS YOU STUPID SEPTIC CUNT,4.0
"you are dumb 

Mexican Punk is the god of all gods what is your problem go die in a hole loser",4.0
